dataID,date,hour,minute,charge,temperature,humidity,illuminance,reliability,modifyDate
1,20150203,4,0,56,170,27,0,0,2015-02-23 22:35:52
1,20150203,5,0,77,160,28,0,0,2015-02-23 22:35:52
1,20150203,6,0,79,160,29,0,0,2015-02-23 22:35:52
1,20150203,7,0,58,160,29,0,0,2015-02-23 22:35:52
1,20150203,8,0,57,160,28,0,0,2015-02-23 22:35:52
1,20150203,9,0,56,160,28,14,0,2015-02-23 22:35:52
1,20150203,10,0,55,160,29,0,0,2015-02-23 22:35:52
1,20150203,11,0,54,160,28,0,0,2015-02-23 22:35:52
1,20150203,12,0,56,160,29,0,0,2015-02-23 22:35:52
1,20150203,13,0,57,170,28,0,0,2015-02-23 22:35:52
1,20150203,14,0,56,170,28,0,0,2015-02-23 22:35:52
1,20150203,15,0,56,180,28,0,0,2015-02-23 22:35:52
1,20150203,16,0,58,180,28,0,0,2015-02-23 22:35:52
1,20150203,17,0,55,180,28,0,0,2015-02-23 22:35:52
1,20150203,18,0,55,180,28,0,0,2015-02-23 22:35:52
1,20150203,19,0,76,180,28,0,0,2015-02-23 22:35:52
1,20150203,20,0,141,170,28,11,0,2015-02-23 22:35:52
1,20150203,21,0,140,190,27,12,0,2015-02-23 22:35:52
1,20150203,22,0,111,200,27,11,0,2015-02-23 22:35:52
1,20150203,23,0,56,200,27,0,0,2015-02-23 22:35:52
1,20150204,0,0,56,190,27,0,0,2015-02-23 22:35:52
1,20150204,1,0,59,180,28,0,0,2015-02-23 22:35:52
1,20150204,2,0,55,170,28,0,0,2015-02-23 22:35:52
1,20150204,3,0,57,170,28,0,0,2015-02-23 22:35:52
1,20150204,4,0,61,170,28,0,0,2015-02-23 22:35:52
1,20150204,5,0,78,170,28,0,0,2015-02-23 22:35:52
1,20150204,6,0,79,170,28,0,0,2015-02-23 22:35:52
1,20150204,7,0,60,170,28,0,0,2015-02-23 22:35:52
1,20150204,8,0,57,170,28,0,0,2015-02-23 22:35:52
1,20150204,9,0,54,160,28,0,0,2015-02-23 22:35:52
1,20150204,10,0,57,160,29,0,0,2015-02-23 22:35:52
1,20150204,11,0,54,160,29,0,0,2015-02-23 22:35:52
1,20150204,12,0,55,170,27,0,0,2015-02-23 22:35:52
1,20150204,13,0,57,170,28,0,0,2015-02-23 22:35:52
1,20150204,14,0,54,170,28,0,0,2015-02-23 22:35:52
1,20150204,15,0,54,180,28,0,0,2015-02-23 22:35:52
1,20150204,16,0,56,170,28,0,0,2015-02-23 22:35:52
1,20150204,17,0,54,170,28,0,0,2015-02-23 22:35:52
1,20150204,18,0,54,170,28,0,0,2015-02-23 22:35:52
1,20150204,19,0,57,170,28,0,0,2015-02-23 22:35:52
1,20150204,20,0,54,170,28,0,0,2015-02-23 22:35:52
1,20150204,21,0,55,160,28,0,0,2015-02-23 22:35:52
1,20150204,22,0,62,160,29,0,0,2015-02-23 22:35:52
1,20150204,23,0,91,170,28,14,0,2015-02-23 22:35:52
1,20150205,0,0,55,170,28,0,0,2015-02-23 22:35:52
1,20150205,1,0,58,170,28,0,0,2015-02-23 22:35:52
1,20150205,2,0,57,160,30,0,0,2015-02-23 22:35:52
1,20150205,3,0,56,160,29,0,0,2015-02-23 22:35:52
1,20150205,4,0,60,160,30,0,0,2015-02-23 22:35:52
1,20150205,5,0,78,160,29,0,0,2015-02-23 22:35:52
1,20150205,6,0,79,160,30,0,0,2015-02-23 22:35:52
1,20150205,7,0,59,160,29,0,0,2015-02-23 22:35:52
1,20150205,8,0,58,160,30,0,0,2015-02-23 22:35:52
1,20150205,9,0,56,160,30,0,0,2015-02-23 22:35:52
1,20150205,10,0,145,150,30,11,0,2015-02-23 22:35:52
1,20150205,11,0,83,170,29,12,0,2015-02-23 22:35:52
1,20150205,12,0,54,170,29,0,0,2015-02-23 22:35:52
1,20150205,13,0,55,170,28,0,0,2015-02-23 22:35:52
1,20150205,14,0,57,160,30,0,0,2015-02-23 22:35:52
1,20150205,15,0,54,160,30,0,0,2015-02-23 22:35:52
1,20150205,16,0,54,160,30,0,0,2015-02-23 22:35:52
1,20150205,17,0,57,160,30,0,0,2015-02-23 22:35:52
1,20150205,18,0,54,160,30,0,0,2015-02-23 22:35:52
1,20150205,19,0,55,160,30,0,0,2015-02-23 22:35:52
1,20150205,20,0,113,160,30,0,0,2015-02-23 22:35:52
1,20150205,21,0,139,170,30,11,0,2015-02-23 22:35:52
1,20150205,22,0,139,190,28,11,0,2015-02-23 22:35:52
1,20150205,23,0,120,200,28,10,0,2015-02-23 22:35:53
1,20150206,0,0,55,200,28,0,0,2015-02-23 22:35:53
1,20150206,1,0,56,190,28,0,0,2015-02-23 22:35:53
1,20150206,2,0,63,190,28,0,0,2015-02-23 22:35:53
1,20150206,3,0,55,180,30,0,0,2015-02-23 22:35:53
1,20150206,4,0,55,170,30,0,0,2015-02-23 22:35:53
1,20150206,5,0,79,170,30,0,0,2015-02-23 22:35:53
1,20150206,6,0,77,170,30,0,0,2015-02-23 22:35:53
1,20150206,7,0,56,170,30,0,0,2015-02-23 22:35:53
1,20150206,8,0,86,160,30,0,0,2015-02-23 22:35:53
1,20150206,9,0,88,160,31,0,0,2015-02-23 22:35:53
1,20150206,10,0,79,160,30,0,0,2015-02-23 22:35:53
1,20150206,11,0,62,160,30,0,0,2015-02-23 22:35:53
1,20150206,12,0,56,160,30,0,0,2015-02-23 22:35:53
1,20150206,13,0,55,170,29,0,0,2015-02-23 22:35:53
1,20150206,14,0,56,170,29,0,0,2015-02-23 22:35:53
1,20150206,15,0,56,180,30,0,0,2015-02-23 22:35:53
1,20150206,16,0,55,180,30,0,0,2015-02-23 22:35:53
1,20150206,17,0,56,170,28,0,0,2015-02-23 22:35:53
1,20150206,18,0,56,170,28,0,0,2015-02-23 22:35:53
1,20150206,19,0,132,170,28,0,0,2015-02-23 22:35:53
1,20150206,20,0,151,170,29,14,0,2015-02-23 22:35:53
1,20150206,21,0,150,180,28,15,0,2015-02-23 22:35:53
1,20150206,22,0,146,180,29,12,0,2015-02-23 22:35:53
1,20150206,23,0,144,180,28,12,0,2015-02-23 22:35:53
1,20150207,0,0,80,190,27,14,0,2015-02-23 22:35:53
1,20150207,1,0,94,190,27,0,0,2015-02-23 22:35:53
1,20150207,2,0,147,180,29,14,0,2015-02-23 22:35:53
1,20150207,3,0,100,190,27,14,0,2015-02-23 22:35:53
1,20150207,4,0,62,190,27,0,0,2015-02-23 22:35:53
1,20150207,5,0,78,170,28,0,0,2015-02-23 22:35:53
1,20150207,6,0,78,170,28,0,0,2015-02-23 22:35:53
1,20150207,7,0,59,160,29,0,0,2015-02-23 22:35:53
1,20150207,8,0,58,160,30,0,0,2015-02-23 22:35:53
1,20150207,9,0,54,160,30,0,0,2015-02-23 22:35:53
1,20150207,10,0,56,160,30,0,0,2015-02-23 22:35:53
1,20150207,11,0,56,160,29,0,0,2015-02-23 22:35:53
1,20150207,12,0,111,160,30,0,0,2015-02-23 22:35:53
1,20150207,13,0,134,170,28,12,0,2015-02-23 22:35:53
1,20150207,14,0,135,170,29,16,0,2015-02-23 22:35:53
1,20150207,15,0,121,180,30,0,0,2015-02-23 22:35:53
1,20150207,16,0,112,180,30,0,0,2015-02-23 22:35:53
1,20150207,17,0,113,180,30,0,0,2015-02-23 22:35:53
1,20150207,18,0,111,180,31,0,0,2015-02-23 22:35:53
1,20150207,19,0,112,180,31,0,0,2015-02-23 22:35:53
1,20150207,20,0,112,190,30,0,0,2015-02-23 22:35:53
1,20150207,21,0,111,190,30,0,0,2015-02-23 22:35:53
1,20150207,22,0,112,190,32,0,0,2015-02-23 22:35:53
1,20150207,23,0,113,190,31,0,0,2015-02-23 22:35:53
1,20150208,0,0,112,200,31,0,0,2015-02-23 22:35:53
1,20150208,1,0,98,200,30,0,0,2015-02-23 22:35:53
1,20150208,2,0,54,190,30,0,0,2015-02-23 22:35:53
1,20150208,3,0,51,190,30,0,0,2015-02-23 22:35:53
1,20150208,4,0,52,190,30,0,0,2015-02-23 22:35:53
1,20150208,5,0,67,180,30,0,0,2015-02-23 22:35:53
1,20150208,6,0,64,180,31,0,0,2015-02-23 22:35:53
1,20150208,7,0,52,180,31,0,0,2015-02-23 22:35:53
1,20150208,8,0,56,180,31,0,0,2015-02-23 22:35:53
1,20150208,9,0,51,180,31,0,0,2015-02-23 22:35:53
1,20150208,10,0,51,180,31,0,0,2015-02-23 22:35:53
1,20150208,11,0,54,180,31,0,0,2015-02-23 22:35:53
1,20150208,12,0,78,170,31,0,0,2015-02-23 22:35:53
1,20150208,13,0,176,180,31,14,0,2015-02-23 22:35:53
1,20150208,14,0,137,200,30,14,0,2015-02-23 22:35:53
1,20150208,15,0,145,210,30,17,0,2015-02-23 22:35:53
1,20150208,16,0,138,220,30,16,0,2015-02-23 22:35:53
1,20150208,17,0,136,220,29,0,0,2015-02-23 22:35:53
1,20150208,18,0,123,220,28,0,0,2015-02-23 22:35:53
1,20150208,19,0,133,220,28,0,0,2015-02-23 22:35:53
1,20150208,20,0,124,220,28,14,0,2015-02-23 22:35:53
1,20150208,21,0,123,220,28,14,0,2015-02-23 22:35:53
1,20150208,22,0,131,220,29,14,0,2015-02-23 22:35:53
1,20150208,23,0,135,230,28,14,0,2015-02-23 22:35:54
1,20150209,0,0,133,230,27,12,0,2015-02-23 22:35:54
1,20150209,1,0,176,220,27,14,0,2015-02-23 22:35:54
1,20150209,2,0,95,220,28,14,0,2015-02-23 22:35:54
1,20150209,3,0,54,210,27,0,0,2015-02-23 22:35:54
1,20150209,4,0,52,190,28,0,0,2015-02-23 22:35:54
1,20150209,5,0,70,180,28,0,0,2015-02-23 22:35:54
1,20150209,6,0,73,180,28,0,0,2015-02-23 22:35:54
1,20150209,7,0,58,170,28,0,0,2015-02-23 22:35:54
1,20150209,8,0,55,170,29,9,0,2015-02-23 22:35:54
1,20150209,9,0,54,170,28,0,0,2015-02-23 22:35:54
1,20150209,10,0,51,160,30,0,0,2015-02-23 22:35:54
1,20150209,11,0,52,160,30,0,0,2015-02-23 22:35:54
1,20150209,12,0,54,160,29,0,0,2015-02-23 22:35:54
1,20150209,13,0,51,160,30,0,0,2015-02-23 22:35:54
1,20150209,14,0,52,160,29,0,0,2015-02-23 22:35:54
1,20150209,15,0,54,170,28,0,0,2015-02-23 22:35:54
1,20150209,16,0,51,170,28,0,0,2015-02-23 22:35:54
1,20150209,17,0,52,170,28,0,0,2015-02-23 22:35:54
1,20150209,18,0,54,160,28,0,0,2015-02-23 22:35:54
1,20150209,19,0,107,160,30,0,0,2015-02-23 22:35:54
1,20150209,20,0,119,170,28,16,0,2015-02-23 22:35:54
1,20150209,21,0,120,170,28,0,0,2015-02-23 22:35:54
1,20150209,22,0,142,170,29,12,0,2015-02-23 22:35:54
1,20150209,23,0,91,180,29,12,0,2015-02-23 22:35:54
1,20150210,0,0,77,180,29,0,0,2015-02-23 22:35:54
1,20150210,1,0,72,180,28,0,0,2015-02-23 22:35:54
1,20150210,2,0,52,180,29,0,0,2015-02-23 22:35:54
1,20150210,3,0,55,180,29,0,0,2015-02-23 22:35:54
1,20150210,4,0,52,180,30,0,0,2015-02-23 22:35:54
1,20150210,5,0,65,170,29,0,0,2015-02-23 22:35:54
1,20150210,6,0,69,170,29,0,0,2015-02-23 22:35:54
1,20150210,7,0,54,170,29,0,0,2015-02-23 22:35:54
1,20150210,8,0,60,170,29,0,0,2015-02-23 22:35:54
1,20150210,9,0,53,160,28,0,0,2015-02-23 22:35:54
1,20150210,10,0,52,160,30,0,0,2015-02-23 22:35:54
1,20150210,11,0,52,160,30,0,0,2015-02-23 22:35:54
1,20150210,12,0,53,160,30,0,0,2015-02-23 22:35:54
1,20150210,13,0,52,170,28,0,0,2015-02-23 22:35:54
1,20150210,14,0,52,170,28,0,0,2015-02-23 22:35:54
1,20150210,15,0,53,170,28,0,0,2015-02-23 22:35:54
1,20150210,16,0,53,180,28,0,0,2015-02-23 22:35:54
1,20150210,17,0,52,180,28,0,0,2015-02-23 22:35:54
1,20150210,18,0,53,170,28,0,0,2015-02-23 22:35:54
1,20150210,19,0,53,170,28,0,0,2015-02-23 22:35:54
1,20150210,20,0,79,170,28,0,0,2015-02-23 22:35:54
1,20150210,21,0,135,170,28,12,0,2015-02-23 22:35:54
1,20150210,22,0,135,190,27,14,0,2015-02-23 22:35:54
1,20150210,23,0,135,200,29,12,0,2015-02-23 22:35:54
1,20150211,0,0,134,200,27,14,0,2015-02-23 22:35:54
1,20150211,1,0,137,200,27,16,0,2015-02-23 22:35:54
1,20150211,2,0,134,200,27,0,0,2015-02-23 22:35:54
1,20150211,3,0,139,190,27,15,0,2015-02-23 22:35:54
1,20150211,4,0,71,200,28,15,0,2015-02-23 22:35:54
1,20150211,5,0,67,190,27,0,0,2015-02-23 22:35:54
1,20150211,6,0,67,180,28,0,0,2015-02-23 22:35:54
1,20150211,7,0,56,170,28,0,0,2015-02-23 22:35:54
1,20150211,8,0,54,160,30,0,0,2015-02-23 22:35:54
1,20150211,9,0,52,160,29,0,0,2015-02-23 22:35:54
1,20150211,10,0,54,160,29,0,0,2015-02-23 22:35:54
1,20150211,11,0,51,160,29,0,0,2015-02-23 22:35:54
1,20150211,12,0,52,160,30,0,0,2015-02-23 22:35:54
1,20150211,13,0,54,160,30,0,0,2015-02-23 22:35:54
1,20150211,14,0,88,160,29,0,0,2015-02-23 22:35:54
1,20150211,15,0,151,200,28,18,0,2015-02-23 22:35:54
1,20150211,16,0,150,210,27,19,0,2015-02-23 22:35:54
1,20150211,17,0,137,210,27,16,0,2015-02-23 22:35:54
1,20150211,18,0,135,220,27,15,0,2015-02-23 22:35:54
1,20150211,19,0,141,220,27,15,0,2015-02-23 22:35:54
1,20150211,20,0,140,220,27,14,0,2015-02-23 22:35:54
1,20150211,21,0,136,220,27,16,0,2015-02-23 22:35:54
1,20150211,22,0,129,220,27,17,0,2015-02-23 22:35:54
1,20150211,23,0,138,220,27,15,0,2015-02-23 22:35:54
1,20150212,0,0,140,210,27,15,0,2015-02-23 22:35:54
1,20150212,1,0,143,210,27,15,0,2015-02-23 22:35:54
1,20150212,2,0,137,220,27,15,0,2015-02-23 22:35:54
1,20150212,3,0,139,210,27,0,0,2015-02-23 22:35:54
1,20150212,4,0,117,200,27,0,0,2015-02-23 22:35:54
1,20150212,5,0,118,190,27,0,0,2015-02-23 22:35:54
1,20150212,6,0,118,190,27,0,0,2015-02-23 22:35:54
1,20150212,7,0,113,190,27,0,0,2015-02-23 22:35:54
1,20150212,8,0,85,180,27,0,0,2015-02-23 22:35:54
1,20150212,9,0,51,180,28,0,0,2015-02-23 22:35:54
1,20150212,10,0,53,180,28,0,0,2015-02-23 22:35:54
1,20150212,11,0,52,180,28,0,0,2015-02-23 22:35:54
1,20150212,12,0,52,180,28,0,0,2015-02-23 22:35:54
1,20150212,13,0,53,180,28,0,0,2015-02-23 22:35:54
1,20150212,14,0,52,190,27,0,0,2015-02-23 22:35:54
1,20150212,15,0,52,190,27,0,0,2015-02-23 22:35:54
1,20150212,16,0,52,200,27,0,0,2015-02-23 22:35:54
1,20150212,17,0,53,200,27,0,0,2015-02-23 22:35:54
1,20150212,18,0,51,190,27,0,0,2015-02-23 22:35:54
1,20150212,19,0,114,190,27,0,0,2015-02-23 22:35:54
1,20150212,20,0,134,200,27,14,0,2015-02-23 22:35:54
1,20150212,21,0,121,200,28,0,0,2015-02-23 22:35:54
1,20150212,22,0,114,200,28,0,0,2015-02-23 22:35:54
1,20150212,23,0,129,190,28,0,0,2015-02-23 22:35:55
1,20150213,0,0,114,190,28,17,0,2015-02-23 22:35:55
1,20150213,1,0,59,190,28,17,0,2015-02-23 22:35:55
1,20150213,2,0,55,190,27,0,0,2015-02-23 22:35:55
1,20150213,3,0,51,180,28,0,0,2015-02-23 22:35:55
1,20150213,4,0,52,180,29,0,0,2015-02-23 22:35:55
1,20150213,5,0,70,180,28,0,0,2015-02-23 22:35:55
1,20150213,6,0,69,170,28,0,0,2015-02-23 22:35:55
1,20150213,7,0,53,170,28,0,0,2015-02-23 22:35:55
1,20150213,8,0,57,170,28,0,0,2015-02-23 22:35:55
1,20150213,9,0,52,170,28,0,0,2015-02-23 22:35:55
1,20150213,10,0,51,170,28,0,0,2015-02-23 22:35:55
1,20150213,11,0,53,170,28,0,0,2015-02-23 22:35:55
1,20150213,12,0,51,170,28,0,0,2015-02-23 22:35:55
1,20150213,13,0,51,170,28,0,0,2015-02-23 22:35:55
1,20150213,14,0,54,170,28,0,0,2015-02-23 22:35:55
1,20150213,15,0,51,170,28,0,0,2015-02-23 22:35:55
1,20150213,16,0,51,170,27,0,0,2015-02-23 22:35:55
1,20150213,17,0,54,170,27,0,0,2015-02-23 22:35:55
1,20150213,18,0,52,170,27,0,0,2015-02-23 22:35:55
1,20150213,19,0,141,160,28,0,0,2015-02-23 22:35:55
1,20150213,20,0,158,180,27,12,0,2015-02-23 22:35:55
1,20150213,21,0,155,200,27,0,0,2015-02-23 22:35:55
1,20150213,22,0,153,190,28,14,0,2015-02-23 22:35:55
1,20150213,23,0,150,200,28,14,0,2015-02-23 22:35:55
1,20150214,0,0,150,200,28,15,0,2015-02-23 22:35:55
1,20150214,1,0,143,210,27,14,0,2015-02-23 22:35:55
1,20150214,2,0,138,210,27,0,0,2015-02-23 22:35:55
1,20150214,3,0,94,200,27,14,0,2015-02-23 22:35:55
1,20150214,4,0,52,200,27,0,0,2015-02-23 22:35:55
1,20150214,5,0,68,180,28,0,0,2015-02-23 22:35:55
1,20150214,6,0,70,170,27,0,0,2015-02-23 22:35:55
1,20150214,7,0,54,170,27,0,0,2015-02-23 22:35:55
1,20150214,8,0,55,160,28,0,0,2015-02-23 22:35:55
1,20150214,9,0,54,160,28,0,0,2015-02-23 22:35:55
1,20150214,10,0,51,160,28,0,0,2015-02-23 22:35:55
1,20150214,11,0,52,160,29,0,0,2015-02-23 22:35:55
1,20150214,12,0,54,170,27,0,0,2015-02-23 22:35:55
1,20150214,13,0,52,170,27,0,0,2015-02-23 22:35:55
1,20150214,14,0,52,180,27,0,0,2015-02-23 22:35:55
1,20150214,15,0,54,180,28,0,0,2015-02-23 22:35:55
1,20150214,16,0,52,190,27,0,0,2015-02-23 22:35:55
1,20150214,17,0,52,190,27,0,0,2015-02-23 22:35:55
1,20150214,18,0,54,180,27,0,0,2015-02-23 22:35:55
1,20150214,19,0,51,180,27,0,0,2015-02-23 22:35:55
1,20150214,20,0,52,180,28,0,0,2015-02-23 22:35:55
1,20150214,21,0,54,180,28,0,0,2015-02-23 22:35:55
1,20150214,22,0,52,180,28,0,0,2015-02-23 22:35:55
1,20150214,23,0,52,180,28,0,0,2015-02-23 22:35:55
1,20150215,0,0,54,180,28,0,0,2015-02-23 22:35:55
1,20150215,1,0,52,180,28,0,0,2015-02-23 22:35:55
1,20150215,2,0,52,180,28,0,0,2015-02-23 22:35:55
1,20150215,3,0,54,180,28,0,0,2015-02-23 22:35:55
1,20150215,4,0,52,180,28,0,0,2015-02-23 22:35:55
1,20150215,5,0,68,170,28,0,0,2015-02-23 22:35:55
1,20150215,6,0,69,170,27,0,0,2015-02-23 22:35:55
1,20150215,7,0,54,160,28,0,0,2015-02-23 22:35:55
1,20150215,8,0,54,160,29,0,0,2015-02-23 22:35:55
1,20150215,9,0,54,160,29,0,0,2015-02-23 22:35:55
1,20150215,10,0,53,160,29,0,0,2015-02-23 22:35:55
1,20150215,11,0,76,160,29,0,0,2015-02-23 22:35:55
1,20150215,12,0,142,170,28,0,0,2015-02-23 22:35:55
1,20150215,13,0,141,210,27,19,0,2015-02-23 22:35:55
1,20150215,14,0,141,220,27,21,0,2015-02-23 22:35:55
1,20150215,15,0,139,220,26,18,0,2015-02-23 22:35:55
1,20150215,16,0,141,230,26,19,0,2015-02-23 22:35:55
1,20150215,17,0,94,230,25,14,0,2015-02-23 22:35:55
1,20150215,18,0,54,220,26,0,0,2015-02-23 22:35:55
1,20150215,19,0,54,210,26,0,0,2015-02-23 22:35:55
1,20150215,20,0,52,200,27,0,0,2015-02-23 22:35:55
1,20150215,21,0,53,190,27,0,0,2015-02-23 22:35:55
1,20150215,22,0,103,190,27,0,0,2015-02-23 22:35:55
1,20150215,23,0,144,200,27,15,0,2015-02-23 22:35:56
1,20150216,0,0,110,210,26,16,0,2015-02-23 22:35:56
1,20150216,1,0,55,210,26,0,0,2015-02-23 22:35:56
1,20150216,2,0,52,210,26,0,0,2015-02-23 22:35:56
1,20150216,3,0,52,190,27,0,0,2015-02-23 22:35:56
1,20150216,4,0,54,190,27,0,0,2015-02-23 22:35:56
1,20150216,5,0,65,180,28,0,0,2015-02-23 22:35:56
1,20150216,6,0,67,180,28,0,0,2015-02-23 22:35:56
1,20150216,7,0,61,180,28,0,0,2015-02-23 22:35:56
1,20150216,8,0,54,180,28,0,0,2015-02-23 22:35:56
1,20150216,9,0,52,170,28,0,0,2015-02-23 22:35:56
1,20150216,10,0,53,170,27,0,0,2015-02-23 22:35:56
1,20150216,11,0,51,170,27,0,0,2015-02-23 22:35:56
1,20150216,12,0,52,180,27,0,0,2015-02-23 22:35:56
1,20150216,13,0,54,180,28,0,0,2015-02-23 22:35:56
1,20150216,14,0,51,180,28,0,0,2015-02-23 22:35:56
1,20150216,15,0,52,180,27,0,0,2015-02-23 22:35:56
1,20150216,16,0,54,190,27,0,0,2015-02-23 22:35:56
1,20150216,17,0,51,190,27,0,0,2015-02-23 22:35:56
1,20150216,18,0,51,190,27,0,0,2015-02-23 22:35:56
1,20150216,19,0,54,190,27,0,0,2015-02-23 22:35:56
1,20150216,20,0,51,180,27,0,0,2015-02-23 22:35:56
1,20150216,21,0,73,180,28,0,0,2015-02-23 22:35:56
1,20150216,22,0,54,180,28,0,0,2015-02-23 22:35:56
1,20150216,23,0,53,180,28,0,0,2015-02-23 22:35:56
1,20150217,0,0,52,180,28,0,0,2015-02-23 22:35:56
1,20150217,1,0,54,180,28,0,0,2015-02-23 22:35:56
1,20150217,2,0,52,180,28,0,0,2015-02-23 22:35:56
1,20150217,3,0,51,170,28,0,0,2015-02-23 22:35:56
1,20150217,4,0,53,170,27,0,0,2015-02-23 22:35:56
1,20150217,5,0,68,170,27,0,0,2015-02-23 22:35:56
1,20150217,6,0,67,170,28,0,0,2015-02-23 22:35:56
1,20150217,7,0,59,170,27,0,0,2015-02-23 22:35:56
1,20150217,8,0,54,170,28,15,0,2015-02-23 22:35:56
1,20150217,9,0,51,170,28,0,0,2015-02-23 22:35:56
1,20150217,10,0,52,170,28,0,0,2015-02-23 22:35:56
1,20150217,11,0,52,170,28,0,0,2015-02-23 22:35:56
1,20150217,12,0,51,170,28,0,0,2015-02-23 22:35:56
1,20150217,13,0,52,170,28,0,0,2015-02-23 22:35:56
1,20150217,14,0,52,170,28,0,0,2015-02-23 22:35:56
1,20150217,15,0,51,170,28,0,0,2015-02-23 22:35:56
1,20150217,16,0,51,170,28,0,0,2015-02-23 22:35:56
1,20150217,17,0,53,170,28,0,0,2015-02-23 22:35:56
1,20150217,18,0,51,160,28,0,0,2015-02-23 22:35:56
1,20150217,19,0,51,160,28,0,0,2015-02-23 22:35:56
1,20150217,20,0,144,160,30,4,0,2015-02-23 22:35:56
1,20150217,21,0,134,170,30,15,0,2015-02-23 22:35:56
1,20150217,22,0,143,180,31,14,0,2015-02-23 22:35:56
1,20150217,23,0,137,190,30,12,0,2015-02-23 22:35:56
1,20150218,0,0,136,190,29,14,0,2015-02-23 22:35:56
1,20150218,1,0,136,200,29,14,0,2015-02-23 22:35:56
1,20150218,2,0,60,200,28,14,0,2015-02-23 22:35:56
1,20150218,3,0,52,190,28,0,0,2015-02-23 22:35:56
1,20150218,4,0,53,180,30,0,0,2015-02-23 22:35:56
1,20150218,5,0,69,170,29,0,0,2015-02-23 22:35:56
1,20150218,6,0,68,170,28,0,0,2015-02-23 22:35:56
1,20150218,7,0,73,160,30,0,0,2015-02-23 22:35:56
1,20150218,8,0,58,170,30,0,0,2015-02-23 22:35:56
1,20150218,9,0,52,170,29,0,0,2015-02-23 22:35:56
1,20150218,10,0,51,170,29,0,0,2015-02-23 22:35:56
1,20150218,11,0,54,160,29,0,0,2015-02-23 22:35:56
1,20150218,12,0,51,160,30,0,0,2015-02-23 22:35:56
1,20150218,13,0,51,160,30,0,0,2015-02-23 22:35:56
1,20150218,14,0,54,160,30,0,0,2015-02-23 22:35:56
1,20150218,15,0,52,160,30,0,0,2015-02-23 22:35:56
1,20150218,16,0,51,160,30,0,0,2015-02-23 22:35:56
1,20150218,17,0,53,160,30,0,0,2015-02-23 22:35:56
1,20150218,18,0,52,160,30,0,0,2015-02-23 22:35:56
1,20150218,19,0,51,150,30,0,0,2015-02-23 22:35:56
1,20150218,20,0,114,150,30,0,0,2015-02-23 22:35:56
1,20150218,21,0,135,160,30,14,0,2015-02-23 22:35:56
1,20150218,22,0,113,170,31,0,0,2015-02-23 22:35:56
1,20150218,23,0,139,180,31,0,0,2015-02-23 22:35:56
1,20150219,0,0,63,180,30,15,0,2015-02-23 22:35:56
1,20150219,1,0,52,180,30,0,0,2015-02-23 22:35:56
1,20150219,2,0,53,180,30,0,0,2015-02-23 22:35:56
1,20150219,3,0,54,180,30,0,0,2015-02-23 22:35:56
1,20150219,4,0,52,180,30,0,0,2015-02-23 22:35:56
1,20150219,5,0,68,180,31,0,0,2015-02-23 22:35:56
1,20150219,6,0,72,180,30,0,0,2015-02-23 22:35:56
1,20150219,7,0,54,190,30,0,0,2015-02-23 22:35:56
1,20150219,8,0,55,180,30,0,0,2015-02-23 22:35:56
1,20150219,9,0,58,190,30,0,0,2015-02-23 22:35:56
1,20150219,10,0,58,190,30,16,0,2015-02-23 22:35:56
1,20150219,11,0,52,190,30,0,0,2015-02-23 22:35:56
1,20150219,12,0,55,190,30,0,0,2015-02-23 22:35:56
1,20150219,13,0,51,190,30,0,0,2015-02-23 22:35:56
1,20150219,14,0,52,190,30,0,0,2015-02-23 22:35:56
1,20150219,15,0,55,190,30,0,0,2015-02-23 22:35:56
1,20150219,16,0,51,190,30,0,0,2015-02-23 22:35:56
1,20150219,17,0,52,190,30,0,0,2015-02-23 22:35:56
1,20150219,18,0,54,190,29,0,0,2015-02-23 22:35:56
1,20150219,19,0,51,180,30,0,0,2015-02-23 22:35:56
1,20150219,20,0,52,180,30,0,0,2015-02-23 22:35:56
1,20150219,21,0,55,180,30,0,0,2015-02-23 22:35:56
1,20150219,22,0,52,180,30,0,0,2015-02-23 22:35:56
1,20150219,23,0,52,180,30,0,0,2015-02-23 22:35:56
1,20150220,0,0,55,170,30,0,0,2015-02-23 22:35:56
1,20150220,1,0,51,170,30,0,0,2015-02-23 22:35:56
1,20150220,2,0,51,170,30,0,0,2015-02-23 22:35:56
1,20150220,3,0,54,170,30,0,0,2015-02-23 22:35:56
1,20150220,4,0,51,170,30,0,0,2015-02-23 22:35:56
1,20150220,5,0,65,170,30,0,0,2015-02-23 22:35:56
1,20150220,6,0,70,170,30,0,0,2015-02-23 22:35:56
1,20150220,7,0,54,170,30,0,0,2015-02-23 22:35:56
1,20150220,8,0,54,170,30,0,0,2015-02-23 22:35:56
1,20150220,9,0,54,170,30,0,0,2015-02-23 22:35:56
1,20150220,10,0,52,170,30,0,0,2015-02-23 22:35:56
1,20150220,11,0,51,170,30,0,0,2015-02-23 22:35:56
1,20150220,12,0,54,170,30,0,0,2015-02-23 22:35:56
1,20150220,13,0,52,170,30,0,0,2015-02-23 22:35:56
1,20150220,14,0,51,180,30,0,0,2015-02-23 22:35:56
1,20150220,15,0,53,180,30,0,0,2015-02-23 22:35:56
1,20150220,16,0,52,180,30,0,0,2015-02-23 22:35:56
1,20150220,17,0,51,180,30,0,0,2015-02-23 22:35:56
1,20150220,18,0,53,180,30,0,0,2015-02-23 22:35:56
